4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H04 Temper flat products","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '310 MPa@Strain 0.500 %', '45000 psi@Strain 0.500 %', '']","['Elongation at Break', '6.0 %', '6.0 %', 'In 50 mm']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H04 Temper flat products","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '310 MPa@Strain 0.500 %', '45000 psi@Strain 0.500 %', '']","['Elongation at Break', '6.0 %', '6.0 %', 'In 50 mm']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H04 Temper flat products","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '310 MPa@Strain 0.500 %', '45000 psi@Strain 0.500 %', '']","['Elongation at Break', '6.0 %', '6.0 %', 'In 50 mm']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H04 Temper flat products","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '310 MPa@Strain 0.500 %', '45000 psi@Strain 0.500 %', '']","['Elongation at Break', '6.0 %', '6.0 %', 'In 50 mm']"
1.35,0.027,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H04 Temper flat products","['Silver, Ag', '>= 0.027 %', '>= 0.027 %', 'Min 8 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '345 MPa', '50000 psi', '']","['Tensile Strength, Yield', '310 MPa@Strain 0.500 %', '45000 psi@Strain 0.500 %', '']","['Elongation at Break', '6.0 %', '6.0 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H08 Temper flat products","['Antimony, Sb', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '380 MPa', '55100 psi', '']","['Tensile Strength, Yield', '345 MPa@Strain 0.500 %', '50000 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
0.6,0.012,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H08 Temper flat products","['Arsenic, As', '<= 0.012 %', '<= 0.012 %', '']","['Tensile Strength, Ultimate', '380 MPa', '55100 psi', '']","['Tensile Strength, Yield', '345 MPa@Strain 0.500 %', '50000 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H08 Temper flat products","['Bismuth, Bi', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '380 MPa', '55100 psi', '']","['Tensile Strength, Yield', '345 MPa@Strain 0.500 %', '50000 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H08 Temper flat products","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '380 MPa', '55100 psi', '']","['Tensile Strength, Yield', '345 MPa@Strain 0.500 %', '50000 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H08 Temper flat products","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '380 MPa', '55100 psi', '']","['Tensile Strength, Yield', '345 MPa@Strain 0.500 %', '50000 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H08 Temper flat products","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '380 MPa', '55100 psi', '']","['Tensile Strength, Yield', '345 MPa@Strain 0.500 %', '50000 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H08 Temper flat products","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '380 MPa', '55100 psi', '']","['Tensile Strength, Yield', '345 MPa@Strain 0.500 %', '50000 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
1.35,0.027,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H08 Temper flat products","['Silver, Ag', '>= 0.027 %', '>= 0.027 %', 'Min 8 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '380 MPa', '55100 psi', '']","['Tensile Strength, Yield', '345 MPa@Strain 0.500 %', '50000 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H10 Temper flat products","['Antimony, Sb', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '395 MPa', '57300 psi', '']","['Tensile Strength, Yield', '365 MPa@Strain 0.500 %', '52900 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
0.6,0.012,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H10 Temper flat products","['Arsenic, As', '<= 0.012 %', '<= 0.012 %', '']","['Tensile Strength, Ultimate', '395 MPa', '57300 psi', '']","['Tensile Strength, Yield', '365 MPa@Strain 0.500 %', '52900 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H10 Temper flat products","['Bismuth, Bi', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '395 MPa', '57300 psi', '']","['Tensile Strength, Yield', '365 MPa@Strain 0.500 %', '52900 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H10 Temper flat products","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '395 MPa', '57300 psi', '']","['Tensile Strength, Yield', '365 MPa@Strain 0.500 %', '52900 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H10 Temper flat products","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '395 MPa', '57300 psi', '']","['Tensile Strength, Yield', '365 MPa@Strain 0.500 %', '52900 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H10 Temper flat products","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '395 MPa', '57300 psi', '']","['Tensile Strength, Yield', '365 MPa@Strain 0.500 %', '52900 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H10 Temper flat products","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '395 MPa', '57300 psi', '']","['Tensile Strength, Yield', '365 MPa@Strain 0.500 %', '52900 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
1.35,0.027,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H10 Temper flat products","['Silver, Ag', '>= 0.027 %', '>= 0.027 %', 'Min 8 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '395 MPa', '57300 psi', '']","['Tensile Strength, Yield', '365 MPa@Strain 0.500 %', '52900 psi@Strain 0.500 %', '']","['Elongation at Break', '4.0 %', '4.0 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper flat products","['Antimony, Sb', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
0.6,0.012,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper flat products","['Arsenic, As', '<= 0.012 %', '<= 0.012 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper flat products","['Bismuth, Bi', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper flat products","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper flat products","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper flat products","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper flat products","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
1.35,0.027,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper flat products","['Silver, Ag', '>= 0.027 %', '>= 0.027 %', 'Min 8 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper rod, shapes","['Antimony, Sb', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
0.6,0.012,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper rod, shapes","['Arsenic, As', '<= 0.012 %', '<= 0.012 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper rod, shapes","['Bismuth, Bi', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper rod, shapes","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper rod, shapes","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper rod, shapes","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper rod, shapes","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
1.35,0.027,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M20 Temper rod, shapes","['Silver, Ag', '>= 0.027 %', '>= 0.027 %', 'Min 8 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm, shapes']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (35%) Temper rod","['Antimony, Sb', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '330 MPa', '47900 psi', '']","['Tensile Strength, Yield', '305 MPa@Strain 0.500 %', '44200 psi@Strain 0.500 %', '']","['Elongation at Break', '16 %', '16 %', 'In 50 mm']"
0.6,0.012,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (35%) Temper rod","['Arsenic, As', '<= 0.012 %', '<= 0.012 %', '']","['Tensile Strength, Ultimate', '330 MPa', '47900 psi', '']","['Tensile Strength, Yield', '305 MPa@Strain 0.500 %', '44200 psi@Strain 0.500 %', '']","['Elongation at Break', '16 %', '16 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (35%) Temper rod","['Bismuth, Bi', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '330 MPa', '47900 psi', '']","['Tensile Strength, Yield', '305 MPa@Strain 0.500 %', '44200 psi@Strain 0.500 %', '']","['Elongation at Break', '16 %', '16 %', 'In 50 mm']"
4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (35%) Temper rod","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '330 MPa', '47900 psi', '']","['Tensile Strength, Yield', '305 MPa@Strain 0.500 %', '44200 psi@Strain 0.500 %', '']","['Elongation at Break', '16 %', '16 %', 'In 50 mm']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (35%) Temper rod","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '330 MPa', '47900 psi', '']","['Tensile Strength, Yield', '305 MPa@Strain 0.500 %', '44200 psi@Strain 0.500 %', '']","['Elongation at Break', '16 %', '16 %', 'In 50 mm']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (35%) Temper rod","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '330 MPa', '47900 psi', '']","['Tensile Strength, Yield', '305 MPa@Strain 0.500 %', '44200 psi@Strain 0.500 %', '']","['Elongation at Break', '16 %', '16 %', 'In 50 mm']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (35%) Temper rod","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '330 MPa', '47900 psi', '']","['Tensile Strength, Yield', '305 MPa@Strain 0.500 %', '44200 psi@Strain 0.500 %', '']","['Elongation at Break', '16 %', '16 %', 'In 50 mm']"
1.35,0.027,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (35%) Temper rod","['Silver, Ag', '>= 0.027 %', '>= 0.027 %', 'Min 8 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '330 MPa', '47900 psi', '']","['Tensile Strength, Yield', '305 MPa@Strain 0.500 %', '44200 psi@Strain 0.500 %', '']","['Elongation at Break', '16 %', '16 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (15%) Temper shapes","['Antimony, Sb', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
0.6,0.012,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (15%) Temper shapes","['Arsenic, As', '<= 0.012 %', '<= 0.012 %', '']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (15%) Temper shapes","['Bismuth, Bi', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (15%) Temper shapes","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (15%) Temper shapes","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (15%) Temper shapes","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (15%) Temper shapes","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
1.35,0.027,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, H80 (15%) Temper shapes","['Silver, Ag', '>= 0.027 %', '>= 0.027 %', 'Min 8 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '275 MPa', '39900 psi', '']","['Tensile Strength, Yield', '220 MPa@Strain 0.500 %', '31900 psi@Strain 0.500 %', '']","['Elongation at Break', '30 %', '30 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M30 Temper shapes","['Antimony, Sb', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
0.6,0.012,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M30 Temper shapes","['Arsenic, As', '<= 0.012 %', '<= 0.012 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M30 Temper shapes","['Bismuth, Bi', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M30 Temper shapes","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M30 Temper shapes","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M30 Temper shapes","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M30 Temper shapes","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
1.35,0.027,"Fire-refined Tough Pitch Copper with Silver, UNS C12700, M30 Temper shapes","['Silver, Ag', '>= 0.027 %', '>= 0.027 %', 'Min 8 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '220 MPa', '31900 psi', '']","['Tensile Strength, Yield', '69.0 MPa@Strain 0.500 %', '10000 psi@Strain 0.500 %', '']","['Elongation at Break', '50 %', '50 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, OSO25 Temper flat products","['Antimony, Sb', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
0.6,0.012,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, OSO25 Temper flat products","['Arsenic, As', '<= 0.012 %', '<= 0.012 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
0.15,0.003,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, OSO25 Temper flat products","['Bismuth, Bi', '<= 0.0030 %', '<= 0.0030 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
4994,99.88,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, OSO25 Temper flat products","['Copper, Cu', '>= 99.88 %', '>= 99.88 %', 'Includes Ag']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
0.2,0.004,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, OSO25 Temper flat products","['Lead, Pb', '<= 0.0040 %', '<= 0.0040 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
2.5,0.05,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, OSO25 Temper flat products","['Nickel, Ni', '<= 0.050 %', '<= 0.050 %', '']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
1.25,0.025,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, OSO25 Temper flat products","['Selenium, Se', '<= 0.025 %', '<= 0.025 %', 'includes Te']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
1.7,0.034,"Fire-refined Tough Pitch Copper with Silver, UNS C12800, OSO25 Temper flat products","['Silver, Ag', '>= 0.034 %', '>= 0.034 %', 'Min 10 troy oz./ton (may be specified)']","['Tensile Strength, Ultimate', '235 MPa', '34100 psi', '']","['Tensile Strength, Yield', '76.0 MPa@Strain 0.500 %', '11000 psi@Strain 0.500 %', '']","['Elongation at Break', '45 %', '45 %', 'In 50 mm']"
